"","GroupNumber","unique_ID","dif_blue","dif_blue_abs","chosen_leader","Leader_gender","Follower_gender","skill_dif","skill_dif_c","leader_behaviour","Sensitivity_roll","Gender","answer","Trial","Subject"
"1804",22,"22_2d5c604a",-1,1,"Left_lead",1,0,1.00854300477253,0.00854300477253411,"1",0.218226808614625,"Female",0,121,"2d5c604a"
"1805",22,"22_2d5c604a",-3,3,"Left_lead",1,0,1.06215020649595,0.0621502064959512,"1",0.238995339066516,"Female",0,122,"2d5c604a"
"1808",22,"22_2d5c604a",-2,2,"Left_lead",1,0,1.41300892574966,0.413008925749661,"1",0.270602552618225,"Female",0,125,"2d5c604a"
"1812",22,"22_2d5c604a",1,1,"Left_lead",1,0,1.06404704767265,0.0640470476726549,"1",0.158841532656277,"Female",0,14,"2d5c604a"
"1821",22,"22_2d5c604a",-2,2,"Left_lead",1,0,1.50582240083292,0.50582240083292,"0",0.18026133568406,"Female",1,22,"2d5c604a"
"1825",22,"22_2d5c604a",-3,3,"Left_lead",1,0,1.16542569817394,0.165425698173944,"0",0.1487524253278,"Female",0,26,"2d5c604a"
"1827",22,"22_2d5c604a",1,1,"Left_lead",1,0,1.17019176375008,0.170191763750081,"1",0.14806195065358,"Female",0,28,"2d5c604a"
"1828",22,"22_2d5c604a",1,1,"Left_lead",1,0,0.989800649297573,-0.0101993507024271,"0",0.136944002397295,"Female",0,29,"2d5c604a"
"1837",22,"22_2d5c604a",-4,4,"Left_lead",1,0,1.08733809757006,0.0873380975700557,"1",0.16744830240695,"Female",0,37,"2d5c604a"
"1846",22,"22_2d5c604a",-4,4,"Left_lead",1,0,1.37638058229776,0.376380582297763,"0",0.197604097427221,"Female",0,45,"2d5c604a"
"1848",22,"22_2d5c604a",2,2,"Left_lead",1,0,1.09617444627957,0.0961744462795717,"1",0.170764482132473,"Female",0,47,"2d5c604a"
"1849",22,"22_2d5c604a",-3,3,"Left_lead",1,0,1.04531435318667,0.0453143531866695,"1",0.15636999488982,"Female",0,48,"2d5c604a"
"1853",22,"22_2d5c604a",-4,4,"Left_lead",1,0,1.10078762572164,0.100787625721642,"1",0.154387730199845,"Female",0,51,"2d5c604a"
"1855",22,"22_2d5c604a",-1,1,"Left_lead",1,0,1.95175948559951,0.951759485599507,"1",0.18454840845663,"Female",0,53,"2d5c604a"
"1856",22,"22_2d5c604a",3,3,"Left_lead",1,0,1.63960158770073,0.639601587700728,"1",0.175913050088345,"Female",0,54,"2d5c604a"
"1868",22,"22_2d5c604a",1,1,"Left_lead",1,0,1.51112156945514,0.511121569455144,"1",0.24405823138389,"Female",0,65,"2d5c604a"
"1869",22,"22_2d5c604a",4,4,"Left_lead",1,0,1.27825060619545,0.27825060619545,"1",0.18743339273773,"Female",0,66,"2d5c604a"
"1870",22,"22_2d5c604a",4,4,"Left_lead",1,0,1.166393814977,0.166393814977003,"1",0.1779475596931,"Female",0,67,"2d5c604a"
"1883",22,"22_2d5c604a",4,4,"Left_lead",1,0,0.963381200602103,-0.0366187993978969,"1",0.167445113626916,"Female",0,79,"2d5c604a"
"1887",22,"22_2d5c604a",-3,3,"Left_lead",1,0,1.13302315357096,0.133023153570957,"0",0.19091877278575,"Female",0,82,"2d5c604a"
"1890",22,"22_2d5c604a",-4,4,"Left_lead",1,0,1.32448092615923,0.324480926159229,"1",0.18772187745782,"Female",1,85,"2d5c604a"
"1893",22,"22_2d5c604a",-1,1,"Left_lead",1,0,2.16924060676301,1.16924060676301,"0",0.268136306472,"Female",0,88,"2d5c604a"
"1900",22,"22_2d5c604a",-1,1,"Left_lead",1,0,1.08785346974684,0.0878534697468447,"0",0.220183961353498,"Female",0,94,"2d5c604a"
"1902",22,"22_2d5c604a",-1,1,"Left_lead",1,0,1.13195117011976,0.131951170119755,"1",0.258924364785225,"Female",0,96,"2d5c604a"
"1903",22,"22_2d5c604a",2,2,"Left_lead",1,0,1.14183807846808,0.141838078468078,"1",0.24937338038525,"Female",1,97,"2d5c604a"
"1905",22,"22_2d5c604a",-3,3,"Left_lead",1,0,1.21790713079565,0.217907130795647,"1",0.25921343443254,"Female",0,99,"2d5c604a"
"1909",23,"23_f7a813c8",-3,3,"Left_lead",1,1,0.826385534283199,-0.173614465716801,"1",0.18442954849545,"Female",0,101,"f7a813c8"
"1912",23,"23_f7a813c8",-3,3,"Left_lead",1,1,0.908204209815969,-0.0917957901840308,"1",0.211603839880995,"Female",0,104,"f7a813c8"
"1913",23,"23_f7a813c8",-4,4,"Left_lead",1,1,0.940334711881065,-0.0596652881189351,"1",0.23757566697609,"Female",1,105,"f7a813c8"
"1916",23,"23_f7a813c8",4,4,"Left_lead",1,1,1.08260077105046,0.0826007710504586,"1",0.25674389404509,"Female",0,108,"f7a813c8"
"1921",23,"23_f7a813c8",-2,2,"Left_lead",1,1,1.22654113526248,0.226541135262484,"1",0.22360109193908,"Female",0,112,"f7a813c8"
"1925",23,"23_f7a813c8",-4,4,"Left_lead",1,1,1.1808215901865,0.180821590186503,"1",0.19984105111362,"Female",0,116,"f7a813c8"
"1928",23,"23_f7a813c8",4,4,"Left_lead",1,1,0.941932555950193,-0.0580674440498069,"1",0.19375582030795,"Female",1,119,"f7a813c8"
"1929",23,"23_f7a813c8",-3,3,"Left_lead",1,1,0.888881331752614,-0.111118668247386,"1",0.12890988874842,"Female",1,12,"f7a813c8"
"1930",23,"23_f7a813c8",2,2,"Left_lead",1,1,0.921025248425001,-0.0789747515749994,"1",0.201799585201595,"Female",0,120,"f7a813c8"
"1939",23,"23_f7a813c8",-1,1,"Left_lead",1,1,1.05458150164519,0.0545815016451896,"1",0.15421128345465,"Female",1,14,"f7a813c8"
"1944",23,"23_f7a813c8",4,4,"Left_lead",1,1,0.973717362170605,-0.0262826378293949,"1",0.137912049677405,"Female",0,19,"f7a813c8"
"1947",23,"23_f7a813c8",-2,2,"Left_lead",1,1,1.06188687620065,0.061886876200645,"1",0.132911308999304,"Female",0,21,"f7a813c8"
"1958",23,"23_f7a813c8",-4,4,"Left_lead",1,1,0.971721939851827,-0.0282780601481735,"1",0.132523551444145,"Female",0,31,"f7a813c8"
"1960",23,"23_f7a813c8",1,1,"Left_lead",1,1,0.969911283412823,-0.0300887165871774,"1",0.14245944770105,"Female",1,33,"f7a813c8"
"1961",23,"23_f7a813c8",-1,1,"Left_lead",1,1,0.970579400378507,-0.0294205996214927,"1",0.14260157277352,"Female",0,34,"f7a813c8"
"1963",23,"23_f7a813c8",2,2,"Left_lead",1,1,0.934822478453371,-0.0651775215466289,"1",0.156302671761885,"Female",1,36,"f7a813c8"
"1964",23,"23_f7a813c8",3,3,"Left_lead",1,1,0.925032362333536,-0.0749676376664642,"1",0.144234019891334,"Female",1,37,"f7a813c8"
"1975",23,"23_f7a813c8",-1,1,"Left_lead",1,1,0.995854924092675,-0.00414507590732516,"1",0.16468998379613,"Female",1,47,"f7a813c8"
"1976",23,"23_f7a813c8",4,4,"Left_lead",1,1,0.99320204619184,-0.0067979538081604,"1",0.149196722521625,"Female",1,48,"f7a813c8"
"1977",23,"23_f7a813c8",-2,2,"Left_lead",1,1,0.969628273765188,-0.0303717262348122,"1",0.12967472970341,"Female",1,49,"f7a813c8"
"1999",23,"23_f7a813c8",3,3,"Left_lead",1,1,1.03947508535925,0.0394750853592496,"1",0.174169381137385,"Female",0,69,"f7a813c8"
"2002",23,"23_f7a813c8",-1,1,"Left_lead",1,1,0.980270907365166,-0.0197290926348342,"1",0.17664583447359,"Female",1,71,"f7a813c8"
"2010",23,"23_f7a813c8",-1,1,"Left_lead",1,1,1.06741474577205,0.0674147457720473,"1",0.181131966896983,"Female",0,79,"f7a813c8"
"2013",23,"23_f7a813c8",1,1,"Left_lead",1,1,1.16529881386981,0.165298813869811,"1",0.20929314774885,"Female",1,81,"f7a813c8"
"2018",23,"23_f7a813c8",1,1,"Left_lead",1,1,1.39327392977977,0.393273929779774,"1",0.21781501591202,"Female",0,86,"f7a813c8"
"2026",23,"23_f7a813c8",-3,3,"Left_lead",1,1,1.0419606549945,0.0419606549944966,"1",0.199638322174635,"Female",1,93,"f7a813c8"
"2028",23,"23_f7a813c8",3,3,"Left_lead",1,1,0.985171239223256,-0.0148287607767437,"1",0.213386298809695,"Female",0,95,"f7a813c8"
"2034",24,"24_551e6c39",1,1,"Left_lead",0,0,0.891981844994673,-0.108018155005327,"1",0.0939448313382685,"Male",0,10,"551e6c39"
"2043",24,"24_551e6c39",1,1,"Left_lead",0,0,0.917686739365397,-0.0823132606346031,"1",0.21899590382768,"Male",0,108,"551e6c39"
"2045",24,"24_551e6c39",1,1,"Left_lead",0,0,0.875147705637204,-0.124852294362796,"1",0.101508846800655,"Male",0,11,"551e6c39"
"2055",24,"24_551e6c39",2,2,"Left_lead",0,0,0.81641215798906,-0.18358784201094,"1",0.17267366991945,"Male",1,119,"551e6c39"
"2057",24,"24_551e6c39",-1,1,"Left_lead",0,0,0.789737198993092,-0.210262801006908,"1",0.175317248792376,"Male",0,120,"551e6c39"
"2058",24,"24_551e6c39",-3,3,"Left_lead",0,0,0.818526803938392,-0.181473196061608,"0",0.16667101697726,"Male",1,121,"551e6c39"
"2065",24,"24_551e6c39",3,3,"Left_lead",0,0,1.05351498585047,0.0535149858504735,"1",0.152686188241885,"Male",0,13,"551e6c39"
"2066",24,"24_551e6c39",1,1,"Left_lead",0,0,1.10041767445654,0.100417674456539,"1",0.16379404270079,"Male",0,14,"551e6c39"
"2068",24,"24_551e6c39",2,2,"Left_lead",0,0,1.63423701473804,0.634237014738045,"1",0.19240874383777,"Male",0,16,"551e6c39"
"2090",24,"24_551e6c39",4,4,"Left_lead",0,0,1.08254663478251,0.0825466347825141,"1",0.179573960343985,"Male",0,36,"551e6c39"
"2092",24,"24_551e6c39",4,4,"Left_lead",0,0,1.00692091112878,0.0069209111287778,"1",0.182430600020655,"Male",0,38,"551e6c39"
"2095",24,"24_551e6c39",1,1,"Left_lead",0,0,1.12594467408168,0.125944674081681,"0",0.198940713051698,"Male",0,40,"551e6c39"
"2099",24,"24_551e6c39",-2,2,"Left_lead",0,0,1.28659439178371,0.286594391783711,"1",0.17962378807954,"Male",0,44,"551e6c39"
"2101",24,"24_551e6c39",3,3,"Left_lead",0,0,1.10965341580767,0.109653415807667,"0",0.165734441530835,"Male",0,46,"551e6c39"
"2107",24,"24_551e6c39",-1,1,"Left_lead",0,0,1.0247865914888,0.0247865914887988,"0",0.144528020496695,"Male",0,51,"551e6c39"
"2128",24,"24_551e6c39",2,2,"Left_lead",0,0,1.1656404156272,0.165640415627202,"1",0.192996025040145,"Male",1,70,"551e6c39"
"2130",24,"24_551e6c39",-4,4,"Left_lead",0,0,1.22354311963221,0.223543119632208,"1",0.21773536000924,"Male",0,72,"551e6c39"
"2161",25,"25_4d3ced5b",-2,2,"Left_lead",0,1,0.818311599913186,-0.181688400086814,"0",0.0818638918728,"Male",0,10,"4d3ced5b"
"2166",25,"25_4d3ced5b",-4,4,"Left_lead",0,1,1.04011149316403,0.0401114931640292,"1",0.236848414349358,"Male",0,104,"4d3ced5b"
"2171",25,"25_4d3ced5b",3,3,"Left_lead",0,1,1.17727363709631,0.177273637096307,"0",0.26858522851315,"Male",0,109,"4d3ced5b"
"2173",25,"25_4d3ced5b",3,3,"Left_lead",0,1,1.14203965350729,0.142039653507288,"1",0.2430204803859,"Male",0,110,"4d3ced5b"
"2177",25,"25_4d3ced5b",1,1,"Left_lead",0,1,0.994146314851735,-0.00585368514826545,"0",0.155788501017416,"Male",0,114,"4d3ced5b"
"2179",25,"25_4d3ced5b",-1,1,"Left_lead",0,1,1.17397170683896,0.173971706838955,"1",0.188533786918015,"Male",1,116,"4d3ced5b"
"2193",25,"25_4d3ced5b",2,2,"Left_lead",0,1,1.03626440328434,0.036264403284336,"1",0.153367752878285,"Male",0,14,"4d3ced5b"
"2195",25,"25_4d3ced5b",3,3,"Left_lead",0,1,1.4538639676728,0.453863967672802,"1",0.170550479508542,"Male",0,16,"4d3ced5b"
"2200",25,"25_4d3ced5b",-4,4,"Left_lead",0,1,1.33497498909765,0.334974989097654,"0",0.166103897254085,"Male",1,20,"4d3ced5b"
"2202",25,"25_4d3ced5b",3,3,"Left_lead",0,1,1.10959709268073,0.109597092680729,"1",0.147247564333955,"Male",0,22,"4d3ced5b"
"2203",25,"25_4d3ced5b",-2,2,"Left_lead",0,1,1.04367945697856,0.0436794569785595,"0",0.14457797119929,"Male",1,23,"4d3ced5b"
"2204",25,"25_4d3ced5b",-4,4,"Left_lead",0,1,0.968276687254228,-0.031723312745772,"1",0.14392459066854,"Male",0,24,"4d3ced5b"
"2206",25,"25_4d3ced5b",-3,3,"Left_lead",0,1,1.00550080926933,0.00550080926933494,"0",0.131988488767235,"Male",0,26,"4d3ced5b"
"2209",25,"25_4d3ced5b",-4,4,"Left_lead",0,1,0.98437647111389,-0.0156235288861104,"0",0.13408858154061,"Male",0,29,"4d3ced5b"
"2212",25,"25_4d3ced5b",3,3,"Left_lead",0,1,0.965100178883395,-0.0348998211166049,"0",0.13379526987711,"Male",0,31,"4d3ced5b"
"2214",25,"25_4d3ced5b",-1,1,"Left_lead",0,1,0.968719010148771,-0.031280989851229,"0",0.147245705254732,"Male",1,33,"4d3ced5b"
"2223",25,"25_4d3ced5b",-1,1,"Left_lead",0,1,0.936132810724954,-0.0638671892750461,"1",0.16417619428355,"Male",0,41,"4d3ced5b"
"2224",25,"25_4d3ced5b",-3,3,"Left_lead",0,1,0.964546805110612,-0.0354531948893884,"0",0.173887227871859,"Male",1,42,"4d3ced5b"
"2226",25,"25_4d3ced5b",1,1,"Left_lead",0,1,0.946325517447425,-0.0536744825525748,"1",0.150518234633908,"Male",1,44,"4d3ced5b"
"2227",25,"25_4d3ced5b",-4,4,"Left_lead",0,1,0.953107713511361,-0.0468922864886392,"0",0.1598753417103,"Male",1,45,"4d3ced5b"
"2231",25,"25_4d3ced5b",-2,2,"Left_lead",0,1,1.07850962036623,0.0785096203662288,"1",0.143189953493805,"Male",1,49,"4d3ced5b"
"2239",25,"25_4d3ced5b",2,2,"Left_lead",0,1,1.20349707390959,0.203497073909591,"1",0.134977489829171,"Male",0,56,"4d3ced5b"
"2241",25,"25_4d3ced5b",2,2,"Left_lead",0,1,0.954460788890653,-0.0455392111093472,"1",0.12512607483045,"Male",0,58,"4d3ced5b"
"2245",25,"25_4d3ced5b",3,3,"Left_lead",0,1,1.09242776290445,0.0924277629044519,"1",0.158477780879025,"Male",0,61,"4d3ced5b"
"2250",25,"25_4d3ced5b",-2,2,"Left_lead",0,1,1.01902173398765,0.0190217339876513,"1",0.16645805509937,"Male",0,66,"4d3ced5b"
"2252",25,"25_4d3ced5b",1,1,"Left_lead",0,1,0.997037779143893,-0.00296222085610676,"1",0.158179575661455,"Male",1,68,"4d3ced5b"
"2253",25,"25_4d3ced5b",4,4,"Left_lead",0,1,1.01748118282341,0.017481182823414,"0",0.16908367047545,"Male",0,69,"4d3ced5b"
"2260",25,"25_4d3ced5b",4,4,"Left_lead",0,1,0.917699034540029,-0.0823009654599713,"0",0.1746879059998,"Male",0,75,"4d3ced5b"
"2261",25,"25_4d3ced5b",-1,1,"Left_lead",0,1,0.932788361225479,-0.067211638774521,"1",0.172105027220805,"Male",0,76,"4d3ced5b"
"2263",25,"25_4d3ced5b",4,4,"Left_lead",0,1,0.936140276664707,-0.0638597233352927,"0",0.181986938874135,"Male",0,78,"4d3ced5b"
"2270",25,"25_4d3ced5b",-2,2,"Left_lead",0,1,1.59997728127447,0.599977281274465,"0",0.2155682767631,"Male",0,84,"4d3ced5b"
"2280",25,"25_4d3ced5b",-3,3,"Left_lead",0,1,1.17495675491121,0.174956754911211,"1",0.229597229296095,"Male",1,93,"4d3ced5b"
"2283",25,"25_4d3ced5b",-1,1,"Left_lead",0,1,1.07524889681568,0.075248896815675,"0",0.252084300934175,"Male",1,96,"4d3ced5b"
"2284",25,"25_4d3ced5b",-1,1,"Left_lead",0,1,1.07000837295558,0.0700083729555794,"1",0.2464614258397,"Male",1,97,"4d3ced5b"
"2298",26,"26_6c8b9735",1,1,"Left_lead",0,1,0.726040307279017,-0.273959692720983,"1",0.1733173244318,"Male",1,109,"6c8b9735"
"2304",26,"26_6c8b9735",-2,2,"Left_lead",0,1,0.518522598145345,-0.481477401854655,"1",0.0898393039332,"Male",1,114,"6c8b9735"
"2309",26,"26_6c8b9735",-1,1,"Left_lead",0,1,0.802335711489517,-0.197664288510483,"0",0.16633895705836,"Male",1,119,"6c8b9735"
"2311",26,"26_6c8b9735",2,2,"Left_lead",0,1,0.824322442729911,-0.175677557270089,"1",0.178747290062235,"Male",0,120,"6c8b9735"
"2313",26,"26_6c8b9735",-3,3,"Left_lead",0,1,0.918817916362682,-0.0811820836373184,"1",0.19862641560684,"Male",1,122,"6c8b9735"
"2325",26,"26_6c8b9735",4,4,"Left_lead",0,1,0.571441511210068,-0.428558488789932,"1",0.059568272666955,"Male",1,19,"6c8b9735"
"2331",26,"26_6c8b9735",4,4,"Left_lead",0,1,0.70493119560503,-0.29506880439497,"0",0.107996053462495,"Male",1,24,"6c8b9735"
"2332",26,"26_6c8b9735",2,2,"Left_lead",0,1,0.77756086253462,-0.22243913746538,"0",0.10304480264922,"Male",1,25,"6c8b9735"
"2334",26,"26_6c8b9735",1,1,"Left_lead",0,1,0.822056547588217,-0.177943452411783,"1",0.139698779236,"Male",0,27,"6c8b9735"
"2342",26,"26_6c8b9735",2,2,"Left_lead",0,1,1.00492558489939,0.00492558489938522,"1",0.14829595626455,"Male",1,34,"6c8b9735"
"2343",26,"26_6c8b9735",-1,1,"Left_lead",0,1,0.941643314085109,-0.0583566859148914,"0",0.149691289394375,"Male",1,35,"6c8b9735"
"2352",26,"26_6c8b9735",2,2,"Left_lead",0,1,0.748384573775988,-0.251615426224012,"0",0.144900013504575,"Male",1,43,"6c8b9735"
"2374",26,"26_6c8b9735",3,3,"Left_lead",0,1,0.666858889823542,-0.333141110176458,"0",0.11415545483293,"Male",1,63,"6c8b9735"
"2377",26,"26_6c8b9735",2,2,"Left_lead",0,1,0.75794071441687,-0.24205928558313,"0",0.13058901301409,"Male",0,66,"6c8b9735"
"2384",26,"26_6c8b9735",-3,3,"Left_lead",0,1,0.850655585152935,-0.149344414847065,"1",0.159044157716145,"Male",0,72,"6c8b9735"
"2385",26,"26_6c8b9735",4,4,"Left_lead",0,1,0.837416803318901,-0.162583196681099,"1",0.15738078352145,"Male",1,73,"6c8b9735"
"2388",26,"26_6c8b9735",-4,4,"Left_lead",0,1,0.927976695856992,-0.0720233041430076,"0",0.17347925797286,"Male",1,76,"6c8b9735"
"2391",26,"26_6c8b9735",-3,3,"Left_lead",0,1,0.95551692478638,-0.0444830752136198,"0",0.163755667973409,"Male",0,79,"6c8b9735"
"2401",26,"26_6c8b9735",4,4,"Left_lead",0,1,0.32763869683462,-0.67236130316538,"0",0.0629336466685,"Male",1,88,"6c8b9735"
"2408",26,"26_6c8b9735",2,2,"Left_lead",0,1,0.966765755434417,-0.0332342445655828,"0",0.204265316784544,"Male",1,94,"6c8b9735"
"2409",26,"26_6c8b9735",1,1,"Left_lead",0,1,0.974794753120379,-0.025205246879621,"1",0.22250853890233,"Male",0,95,"6c8b9735"
"2423",27,"27_4d3ced5b",4,4,"Left_lead",0,0,0.829816426230031,-0.170183573769969,"1",0.189207813813215,"Male",0,107,"4d3ced5b"
"2425",27,"27_4d3ced5b",-4,4,"Left_lead",0,0,0.808882876431586,-0.191117123568414,"1",0.19469800272252,"Male",1,109,"4d3ced5b"
"2432",27,"27_4d3ced5b",2,2,"Left_lead",0,0,0.685333583706323,-0.314666416293677,"0",0.10991565702645,"Male",1,115,"4d3ced5b"
"2435",27,"27_4d3ced5b",-2,2,"Left_lead",0,0,0.989705164876812,-0.0102948351231882,"1",0.19816966642275,"Male",0,118,"4d3ced5b"
"2439",27,"27_4d3ced5b",-2,2,"Left_lead",0,0,1.05075549033654,0.050755490336543,"1",0.218617209207482,"Male",1,121,"4d3ced5b"
"2441",27,"27_4d3ced5b",2,2,"Left_lead",0,0,1.0220907692081,0.022090769208104,"1",0.236096201596325,"Male",0,123,"4d3ced5b"
"2444",27,"27_4d3ced5b",3,3,"Left_lead",0,0,0.995137935131987,-0.00486206486801322,"0",0.18541670286445,"Male",0,126,"4d3ced5b"
"2446",27,"27_4d3ced5b",-2,2,"Left_lead",0,0,0.876872303409272,-0.123127696590728,"1",0.124916394552585,"Male",0,13,"4d3ced5b"
"2448",27,"27_4d3ced5b",-4,4,"Left_lead",0,0,1.00264292342883,0.0026429234288321,"0",0.15361802198653,"Male",0,15,"4d3ced5b"
"2449",27,"27_4d3ced5b",4,4,"Left_lead",0,0,1.11859897337497,0.11859897337497,"1",0.149816748682215,"Male",1,16,"4d3ced5b"
"2452",27,"27_4d3ced5b",-2,2,"Left_lead",0,0,0.862663458402137,-0.137336541597863,"0",0.09475823679555,"Male",0,19,"4d3ced5b"
"2454",27,"27_4d3ced5b",-3,3,"Left_lead",0,0,1.15812913272802,0.158129132728018,"0",0.11071984802125,"Male",0,20,"4d3ced5b"
"2456",27,"27_4d3ced5b",4,4,"Left_lead",0,0,1.15178770797996,0.151787707979965,"0",0.11533561482706,"Male",0,22,"4d3ced5b"
"2459",27,"27_4d3ced5b",2,2,"Left_lead",0,0,0.953680727893065,-0.0463192721069351,"1",0.114997868124696,"Male",0,25,"4d3ced5b"
"2460",27,"27_4d3ced5b",-4,4,"Left_lead",0,0,0.934282021124975,-0.0657179788750253,"0",0.116663690132972,"Male",0,26,"4d3ced5b"
"2467",27,"27_4d3ced5b",-2,2,"Left_lead",0,0,1.01417721970971,0.0141772197097072,"1",0.13247030773475,"Male",0,32,"4d3ced5b"
"2471",27,"27_4d3ced5b",-4,4,"Left_lead",0,0,1.07996490038833,0.0799649003883312,"0",0.16958269247334,"Male",0,36,"4d3ced5b"
"2472",27,"27_4d3ced5b",-3,3,"Left_lead",0,0,1.07630241389997,0.0763024138999668,"1",0.15724229791516,"Male",0,37,"4d3ced5b"
"2474",27,"27_4d3ced5b",-1,1,"Left_lead",0,0,0.998582161567727,-0.00141783843227339,"0",0.183567742249171,"Male",1,39,"4d3ced5b"
"2481",27,"27_4d3ced5b",-3,3,"Left_lead",0,0,1.10103198764607,0.101031987646074,"1",0.166170327875955,"Male",1,45,"4d3ced5b"
"2483",27,"27_4d3ced5b",-1,1,"Left_lead",0,0,1.00726096906802,0.00726096906802454,"0",0.15964145653437,"Male",1,47,"4d3ced5b"
"2510",27,"27_4d3ced5b",2,2,"Left_lead",0,0,1.10921241176738,0.109212411767384,"1",0.193692244162292,"Male",0,71,"4d3ced5b"
"2520",27,"27_4d3ced5b",2,2,"Left_lead",0,0,0.924808674787827,-0.0751913252121734,"0",0.16542497001175,"Male",1,80,"4d3ced5b"
"2523",27,"27_4d3ced5b",-3,3,"Left_lead",0,0,0.762995790694448,-0.237004209305552,"1",0.1359065785398,"Male",0,83,"4d3ced5b"
"2527",27,"27_4d3ced5b",-1,1,"Left_lead",0,0,0.656909806719497,-0.343090193280503,"0",0.1074628351833,"Male",0,87,"4d3ced5b"
"2528",27,"27_4d3ced5b",2,2,"Left_lead",0,0,0.645414864944326,-0.354585135055674,"1",0.09094963409705,"Male",0,88,"4d3ced5b"
"2537",27,"27_4d3ced5b",-1,1,"Left_lead",0,0,1.04827286425551,0.0482728642555081,"0",0.233506974474265,"Male",0,96,"4d3ced5b"
"2538",27,"27_4d3ced5b",2,2,"Left_lead",0,0,1.04792301538298,0.0479230153829842,"1",0.21903504514215,"Male",0,97,"4d3ced5b"
"2540",27,"27_4d3ced5b",-4,4,"Left_lead",0,0,1.12022879174745,0.120228791747448,"0",0.228514681103727,"Male",0,99,"4d3ced5b"
"2543",28,"28_34a2bd05",-2,2,"Left_lead",1,1,1.05408340134256,0.0540834013425644,"1",0.23184973637397,"Female",0,100,"34a2bd05"
"2544",28,"28_34a2bd05",-3,3,"Left_lead",1,1,1.0306950929491,0.0306950929490968,"1",0.2162389162781,"Female",1,101,"34a2bd05"
"2549",28,"28_34a2bd05",-1,1,"Left_lead",1,1,1.17303198131757,0.173031981317573,"1",0.2804865890055,"Female",1,106,"34a2bd05"
"2550",28,"28_34a2bd05",-1,1,"Left_lead",1,1,1.14564083037786,0.145640830377856,"0",0.254233962125453,"Female",0,107,"34a2bd05"
"2553",28,"28_34a2bd05",3,3,"Left_lead",1,1,1.04077830821483,0.0407783082148281,"1",0.108338239269094,"Female",1,11,"34a2bd05"
"2566",28,"28_34a2bd05",-3,3,"Left_lead",1,1,0.949413370905975,-0.0505866290940251,"0",0.197298134596273,"Female",1,121,"34a2bd05"
"2569",28,"28_34a2bd05",2,2,"Left_lead",1,1,0.906276643740679,-0.093723356259321,"0",0.217788362072,"Female",0,124,"34a2bd05"
"2571",28,"28_34a2bd05",2,2,"Left_lead",1,1,0.841507243243022,-0.158492756756978,"0",0.15779750892285,"Female",1,126,"34a2bd05"
"2572",28,"28_34a2bd05",-4,4,"Left_lead",1,1,0.759381899651699,-0.240618100348301,"1",0.150958940424995,"Female",1,127,"34a2bd05"
"2581",28,"28_34a2bd05",4,4,"Left_lead",1,1,0.644858547379156,-0.355141452620844,"1",0.12029275619325,"Female",1,20,"34a2bd05"
"2584",28,"28_34a2bd05",1,1,"Left_lead",1,1,0.819818239065639,-0.180181760934361,"1",0.12730301921315,"Female",0,23,"34a2bd05"
"2589",28,"28_34a2bd05",4,4,"Left_lead",1,1,0.899889198030964,-0.100110801969036,"1",0.11876366011679,"Female",1,28,"34a2bd05"
"2595",28,"28_34a2bd05",-2,2,"Left_lead",1,1,1.03702571647963,0.0370257164796339,"0",0.15100929394997,"Female",1,33,"34a2bd05"
"2596",28,"28_34a2bd05",-3,3,"Left_lead",1,1,0.995600712160566,-0.00439928783943377,"1",0.145094109599025,"Female",1,34,"34a2bd05"
"2598",28,"28_34a2bd05",1,1,"Left_lead",1,1,0.980449655154761,-0.0195503448452391,"1",0.166817650585135,"Female",1,36,"34a2bd05"
"2600",28,"28_34a2bd05",-1,1,"Left_lead",1,1,1.05723530534065,0.057235305340648,"0",0.1886105864365,"Female",1,38,"34a2bd05"
"2616",28,"28_34a2bd05",4,4,"Left_lead",1,1,1.02336838150551,0.023368381505507,"1",0.12034319930125,"Female",0,52,"34a2bd05"
"2618",28,"28_34a2bd05",2,2,"Left_lead",1,1,1.16449394741322,0.164493947413215,"0",0.13752592446365,"Female",0,54,"34a2bd05"
"2628",28,"28_34a2bd05",1,1,"Left_lead",1,1,1.21780985034608,0.217809850346078,"0",0.19925331777158,"Female",1,63,"34a2bd05"
"2633",28,"28_34a2bd05",1,1,"Left_lead",1,1,0.949720023737831,-0.0502799762621688,"0",0.147400539778553,"Female",1,68,"34a2bd05"
"2634",28,"28_34a2bd05",-1,1,"Left_lead",1,1,0.96928657341213,-0.0307134265878696,"0",0.159910636325905,"Female",1,69,"34a2bd05"
"2636",28,"28_34a2bd05",-4,4,"Left_lead",1,1,0.851004666925983,-0.148995333074017,"0",0.13594546017593,"Female",1,70,"34a2bd05"
"2638",28,"28_34a2bd05",-4,4,"Left_lead",1,1,0.903292282720002,-0.0967077172799979,"1",0.1647544924314,"Female",0,72,"34a2bd05"
"2642",28,"28_34a2bd05",-2,2,"Left_lead",1,1,0.948260009141279,-0.0517399908587213,"0",0.17924177420963,"Female",0,76,"34a2bd05"
"2643",28,"28_34a2bd05",1,1,"Left_lead",1,1,0.917541129375336,-0.0824588706246635,"1",0.17110959765253,"Female",1,77,"34a2bd05"
"2652",28,"28_34a2bd05",1,1,"Left_lead",1,1,1.09887723725565,0.0988772372556481,"0",0.15119552056445,"Female",1,85,"34a2bd05"
